label,text
1,An intelligently made -LRB- and beautifully edited -RRB- picture that at the very least has a spark of life to it -- more than you can say for plenty of movies that flow through the Hollywood pipeline without a hitch .
0,"A terrific date movie , whatever your orientation ."
0,"Not all of the stories work and the ones that do are thin and scattered , but the film works well enough to make it worth watching ."
0,What it lacks in originality it makes up for in effective if cheap moments of fright and dread .
0,"The pain , loneliness and insecurity of the screenwriting process are vividly and painfully brought to slovenly life in this self-deprecating , biting and witty feature written by Charlie Kaufman and his twin brother , Donald , and directed by Spike Jonze ."
0,A gem of a movie .
0,"Witty , vibrant , and intelligent ."
0,"It 's all stitched together with energy , intelligence and verve , enhanced by a surplus of vintage archive footage ."
1,Miller comes at film with bracing intelligence and a vision both painterly and literary .
0,"Eight Legged Freaks is clever and funny , is amused by its special effects , and leaves you feeling like you 've seen a movie instead of an endless trailer ."
0,"It 's a hoot watching The Rock chomp on jumbo ants , pull an arrow out of his back , and leap unscathed through raging fire !"
1,"A strong script , powerful direction and splendid production design allows us to be transported into the life of Wladyslaw Szpilman , who is not only a pianist , but a good human being ."
1,"If the film fails to fulfill its own ambitious goals , it nonetheless sustains interest during the long build-up of expository material ."
0,An off-beat and fanciful film about the human need for monsters to blame for all that is amiss in the world .
1,"A colorful , joyous celebration of life ; a tapestry woven of romance , dancing , singing , and unforgettable characters ."
0,"Frei assembles a fascinating profile of a deeply humanistic artist who , in spite of all that he 's witnessed , remains surprisingly idealistic , and retains an extraordinary faith in the ability of images to communicate the truth of the world around him ."
0,Nicely combines the enigmatic features of ` Memento ' with the hallucinatory drug culture of ` Requiem for a Dream . '
0,A well paced and satisfying little drama that deserved better than a ` direct-to-video ' release .
0,The best part about `` Gangs '' was Daniel Day-Lewis .
1,"One of those rare films that seems as though it was written for no one , but somehow manages to convince almost everyone that it was put on the screen , just for them ."
0,A gripping documentary that reveals how deep the antagonism lies in war-torn Jerusalem .
0,One of the film 's most effective aspects is its Tchaikovsky soundtrack of neurasthenic regret .
1,Solondz creates some effective moments of discomfort for character and viewer alike .
1,"I was amused and entertained by the unfolding of Bielinsky 's cleverly constructed scenario , and greatly impressed by the skill of the actors involved in the enterprise ."
0,Somehow Ms. Griffiths and Mr. Pryce bring off this wild Welsh whimsy .
1,"More mature than Fatal Attraction , more complete than Indecent Proposal and more relevant than 9 1\/2 Weeks , Unfaithful is at once intimate and universal cinema ."
1,"For all the dolorous trim , Secretary is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers ' sporadic dips into pop Freudianism ."
0,Eric Schweig and Graham Greene both exude an air of dignity that 's perfect for the proud warrior that still lingers in the souls of these characters .
0,"Lovely and Amazing is Holofcener 's deep , uncompromising curtsy to women she knows , and very likely is ."
1,"When all is said and done , she loves them to pieces -- and so , I trust , will you ."
1,"-LRB- Fiji diver Rusi Vulakoro and the married couple Howard and Michelle Hall -RRB- show us the world they love and make us love it , too ."
1,Russian Ark is a new treasure of the Hermitage .
0,The animated sequences are well done and perfectly constructed to convey a sense of childhood imagination and creating adventure out of angst .
0,It 's definitely a step in the right direction .
0,"As the princess , Sorvino glides gracefully from male persona to female without missing a beat ."
0,"Ben Kingsley is truly funny , playing a kind of Ghandi gone bad ."
0,"Ourside the theatre Roger might be intolerable company , but inside it he 's well worth spending some time with ."
0,"A gem , captured in the unhurried , low-key style favored by many directors of the Iranian new wave ."
0,"In an era where big stars and high production values are standard procedure , Narc strikes a defiantly retro chord , and outpaces its contemporaries with daring and verve ."
1,Ranges from laugh-out-loud hilarious to wonder-what - time-it-is tedious .
0,"Talk To Her is not the perfect movie many have made it out to be , but it 's still quite worth seeing ."
1,"Beating the Austin Powers films at their own game , this blaxploitation spoof downplays the raunch in favor of gags that rely on the strength of their own cleverness as opposed to the extent of their outrageousness ."
1,"This is a dark , gritty , sometimes funny little gem ."
1,"For all its visual panache and compelling supporting characters , the heart of the film rests in the relationship between Sullivan and his son ."
1,"What makes Salton Sea surprisingly engrossing is that Caruso takes an atypically hypnotic approach to a world that 's often handled in fast-edit , hopped-up fashion ."
0,A hidden-agenda drama that shouts classic French nuance .
0,"With Spy Kids 2 : The Island of Lost Dreams , the Spy Kids franchise establishes itself as a durable part of the movie landscape : a James Bond series for kids ."
0,The performances of the four main actresses bring their characters to life .
1,"A little melodramatic , but with enough hope to keep you engaged ."
1,"It is , however , a completely honest , open-hearted film that should appeal to anyone willing to succumb to it ."
1,Everyone should be able to appreciate the wonderful cinematography and naturalistic acting .
1,This often-hilarious farce manages to generate the belly laughs of lowbrow comedy without sacrificing its high-minded appeal .
